Region,Region_id
Europe,1834
Europe,1835
Europe,1836
Europe,1837
Europe,1838
Europe,1839
Europe,1840
Europe,1841
Europe,1842
Europe,1843
Europe,1844
Europe,1845
Europe,1846
Europe,1847
Europe,1848
Europe,1849
Europe,1850
Europe,1851
Europe,1852
Europe,1853
Europe,1854
Europe,1855
Europe,1856
Europe,1857
Europe,1858
Europe,1859
Europe,1860
Europe,1861
Europe,1862
Europe,1863
Europe,1864
Europe,1865
Europe,1866
Europe,1867
Europe,1868
Europe,1869
Europe,1870
Europe,1871
Europe,1872
Europe,1873
Europe,1874
Europe,1875
Europe,1876
Europe,1877
Europe,1878
Europe,1879
Europe,1880
Europe,1881
Europe,1882
Europe,1883
Europe,1884
Europe,1885
Europe,1886
Europe,1887
Europe,1888
Europe,1889
Europe,1890
Europe,1891
Europe,1892
Europe,1893
Europe,1894
Europe,1895
Europe,1896
Europe,1897
Europe,1898
Europe,1899
Europe,1900
Europe,1901
Europe,1902
Europe,1903
Europe,1904
Europe,1905
Europe,1906
Europe,1907
Europe,1908
Europe,1909
Europe,1910
Europe,1911
Europe,1912
Europe,1913
Europe,1914
Europe,1915
Europe,1916
Europe,1917
Europe,1918
Europe,1919
Europe,1920
Europe,1921
Europe,1922
Europe,1923
Europe,1924
Europe,1925
Europe,1926
Europe,1927
Europe,1928
Europe,1929
Europe,1930
Europe,1931
Europe,1932
Europe,1933
Europe,1934
Europe,1935
Europe,1936
Europe,1937
Europe,1938
Europe,1939
Europe,1940
Europe,1941
Europe,1942
Europe,1943
Europe,1944
Europe,1945
Europe,1946
Europe,1947
Europe,1948
Europe,1949
Europe,1950
Europe,1951
Europe,1952
Europe,1953
Europe,1954
Europe,1955
Europe,1956
Europe,1957
Europe,1958
Europe,1959
Europe,1960
Europe,1961
Europe,1962
Europe,1963
Europe,1964
Europe,1965
Europe,1966
Europe,1967
Europe,1968
Europe,1969
Europe,1970
Europe,1971
Europe,1972
Europe,1973
Europe,1974
Europe,1975
Europe,1976
Europe,1977
Europe,1978
Europe,1979
Europe,1980
Europe,1981
Europe,1982
Europe,1983
Europe,1984
Europe,1985
Europe,1986
Europe,1987
Europe,1988
Europe,1989
Europe,1990
Europe,1991
Europe,1992
Europe,1993
Europe,1994
Europe,1995
Europe,1996
Europe,1997
Europe,1998
Europe,1999
Europe,2000
Europe,2001
Europe,2002
Europe,2003
Europe,2004
Europe,2005
Europe,2006
Europe,2007
Europe,2008
Europe,2009
Europe,2010
Europe,2011
Europe,2012
Europe,2013
Europe,2014
Europe,2015
Europe,2016
Europe,2017
Europe,2018
Europe,2019
Europe,2020
Europe,2021
Europe,2022
Europe,2023
Europe,2024
Europe,2025
Europe,2026
Europe,2027
Europe,2028
Europe,2029
Europe,2030
Europe,2031
Europe,2032
Europe,2033
Europe,2034
Europe,2035
Europe,2036
Europe,2037
Europe,2038
Europe,2039
Europe,2040
Europe,2041
Europe,2042
Europe,2043
Europe,2044
Europe,2045
Europe,2046
Europe,2047
Europe,2048
Europe,2049
Europe,2050
Europe,2051
Europe,2052
Europe,2053
Europe,2054
Europe,2055
Europe,2056
Europe,2057
Europe,2058
Europe,2059
Europe,2060
Europe,2061
Europe,2062
Europe,2063
Europe,2064
Europe,2065
Europe,2066
Europe,2067
Europe,2068
Europe,2069
Europe,2070
Europe,2071
Europe,2072
Europe,2073
Europe,2074
Europe,2075
Europe,2076
Europe,2077
Europe,2078
Europe,2079
Europe,2080
Europe,2081
Europe,2082
Europe,2083
Europe,2084
Europe,2085
Europe,2086
Europe,2087
Europe,2088
Europe,2089
Europe,2090
Europe,2091
Europe,2092
Europe,2093
Europe,2094
Europe,2095
Europe,2096
Europe,2097
